264190426280505345	positive	I love my girl Evelyn at work she switched shifts with me Saturday:)
100016347756494848	positive	@Real_ColSylvia You wouldn't believe how many Demon fans want you to succeed Col - kick some butt today and be back for the  Eagles.
258727866496335872	neutral	SPC places parts of central &amp; eastern NC in the "Slight Risk" category for strong to severe storms with possible damaging winds on Thursday.
100062699374919681	negative	RT @__BigAssCHOPPA: One thing i learned from living in detroit was when a nigga pull out a gun you get the fuck on. Crazy ass night already!
262076288276234240	positive	Safe and sound at Narita airport! Feels good to be back at the land of rising sun
254286383747846145	negative	Nick Diaz said he would "fight GSP tomorrow if the UFC asked". Except, you know, they wouldn't... because you're suspended...
264249301910310912	negative	Iranian general says Israel's Iron Dome can't deal with their missiles (keep talking like that and we may end up finding out)
262537578459303936	positive	RT'd Tweet: A bit of Sunday fun, shot in Whitstable, Kent and Muscat, Oman! 'Down Poured the Heavens': http://t.... http://t.co/zRycrwAA
262376030457704449	positive	... may be that's why BJP is defending Gadkari: they are all in the 'game'. As Shourie famously said, Cong &amp; BJP are now one  party.
251343109580005376	positive	So after David Ruffin sat in the trap and smoked crack all day Friday all day Saturday and Sunday I gotta salute his will to keep going!
217093187293036545	negative	@charles_sings  Lorenzo Beasley. He was killed on July 17th of last year on the corner of 53rd and King Dr.  ~#Mile 5
264193522813521920	positive	I think Big Bang should tell us where they're celebrating TOP's birthday on Sunday so VIPs can come celebrate together with them ^^ LOL
102975731008671744	positive	Sons of Anarchy may be one of the greatest shows on tv right now. Thanks @JamCompadre and Netflix
259644938843721728	negative	Sat watching the fucking Celtic game, sounds like I'm missing a corker at white hart lane
112837603614666752	negative	@XD0290 the zombies would have been worse- the ad for Walking Dead S2 was playing all night during Family Guy. Creeps me the fuck out!
259124206468485120	neutral	Ghost Rider will be joining MVPC tomorrow afternoon. He's blind, but we're hoping its just cataracts.... Ghost is... http://t.co/mz7BSCxM
261021661959163905	neutral	New Basics Foundation for January just listed, beginning Monday January 28th - that's right, Australia Day public... http://t.co/hXTClX0E
261600464120983552	positive	@AlexaHorannxx aww! Im just kidding with you! ;) and YEEESSSS! You don't have school tomorrow? Thalia doesn't either!
251814977256706049	neutral	Friday fish fry and football with Tressa! #ffffdate
104517341710262272	positive	Good Friday Morning people!!! Redskins Friday...let's take care of the Colts tonight even w/o Payton Manning.
262215257114673152	positive	had a great weekend with the family. Went to the Ritz Carlton which is the BEST hotel EVER. Thanks mom I enjoyed myself. Sat by the band
264156377457500161	positive	@brittanyyxoxo @joyofmy_life @the_serbian @S_ephen good news I bought Candy today, bringing some on tues. if it lasts
264203022421331968	neutral	Can someone bless with Mr wattecamps hw tomorrow
100017212223524865	positive	RT @nfl: Twitterverse blowing up about Shannon Sharpe's awesome Hall of Fame speech. We'll have the video clip on NFL.com a little later ...
254579556311265280	positive	I just found out that it's his birthday last Thursday.. :/  ....  Belated Happy Birthday Francis M.. :]
252605066823999488	neutral	check my 1st time playin with JLin. #linsanity http://t.co/UnLQ0FSm
238348825981485058	positive	PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/VoO1DVEw
261308333343010816	negative	okay tomorrow is hell day. can't wait to get in my car and drive home as fast as humanly possible. call me danica patrick, if you must
259935160479391744	neutral	I was at the Vatican when #PedroCalungsod was beatified by Pope John Paul II last March 5, 2000 &amp; now after 12 years he is now canonized
260126461447507968	positive	Sixteen Candles Down the Drain: Sunday Inspiration Post! http://t.co/xsDDIylg
262975765036011520	neutral	@cabri @johnytyh Close early on Thanksgiving Eve. Decorate like the Dickens. Thanksgiving Day OFF! Boom. Store all Christmas for Friday.
259994370009341953	positive	@milleniumlady Taken sitting at the window of the St David's Hotel Cardiff Bay when Ian and I were celebrating our 25th Wedding Anniversary.
263740861031010304	neutral	HT: Norwich 0-0 #Spurs. We've edged the 1st half without creating any clear cut chances. Bale's had a couple of decent long range efforts.
262069754737610753	neutral	Emmylou Harris &amp; @danlanois singing "The Maker" to close the entire 'Wrecking Ball' performance in Nashville on Wed. http://t.co/h9ECZHc5
262920501540827138	neutral	1st take talkin about the Boys need a leader of men for head coach, which I agree on. Lets just give Ray Lewis the coaching job lol
100125784215261184	neutral	come Novemember thru January dont open your mouth about NFL
205734726273740800	positive	i'm going to watch Eurosong! Croatia is 10th ;) so VOTE FOR CROATIA!!!
253239493216325632	neutral	George Clooney may cast 'Artist' star Jean Dujardin in his next film 'The Monuments Men' . US Army team chases down art stolen by the Nazi's
261717956667518976	positive	@indomienoodlez  May Allah grants us all our HRt desires n make us better prsns than the yrs before
260526984931704832	neutral	@suzq2u (he's got quite the backup!)  George Harrison Playing Here Comes The Sun: http://t.co/pUUDWiPG via @youtube
263929798513004544	positive	@badassday I love NZ was there in Feb have friends with vineyard which is useful!! In Nelson lovely part of NZ!
238355234370494465	neutral	Before you make plans for this Friday night, check out this event benefitting Bolder Options Rochester. It'll be... http://t.co/gRJVHwqy
115131753341009920	neutral	I hope Melissa McCarthy gets an Emmy tonight.
259077598968180736	neutral	#Trayvon My daily tweet(s) 10/17 and 10/18 in memory of Trayvon Martin - killed 236 days ago.~May you Rest in Peace~ (Love to the family)
255463540897505281	neutral	"Music of the Sun", "A Girl Like Me", "Good Girl Gone Bad", "Rated R", "Loud", "Talk That Talk". &gt; &gt; &gt; &gt; &gt; &gt; &gt; &gt;
100017867881316352	positive	I brought up going to see Switchfoot in Austin on a school night to mom, and she was like "Okay, cool. Dallas, too!"......THAT WAS TOO EASY.
227990469127315456	positive	@itzdvdest2009 I saw you at church Sunday with tohse David Ruffin glasses on fly :)
263475218968883200	neutral	If anyone wants to go to the duke game Saturday with the kershaw county Clemson club please inbox me!
101829569757184003	neutral	I'm ready to see the Jets play Monday.
243206953835323392	positive	Looking forward to facing Ms. Allysin Kay this Saturday in Petrolia!! http://t.co/Z6CBqYp1  come check it out!
262231318010662913	neutral	Coming to DC: Open Acting Workshop with Tom Todoroff on Nov 14th #constantcontact http://t.co/ZeKC38jm
256605494481936386	neutral	Look #Steelers fans I know you may be upset about Suisham missing that kick. Just know that I heard a guy named Billy Cundiff is available.
100304503676485632	neutral	Microsoft are suffering an outage this evening with their UK & European cloud services including Hosted Exchange.
264224648911257600	neutral	Ricky Ponting was pulled out of a Sheffield Shield game on Friday with a hamstring injury. http://t.co/C99b69RP
254820377220481024	positive	I wish I have the ability to influence everyone to like Rui En hahaa c'mon she's so cute
250273167896092672	neutral	Anyone wanting Roger Sanchez tickets for v-club on the 19th of october get in touch i have coach and entry... http://t.co/wDyLdwgR
251754973325578240	positive	Good luck to my brother from another mother @Kingsbu in his fight tomorrow at #UFCEngland on Fuel TV here in the states. #WarKingsbu #ASU
262221293133393920	neutral	@asoggycarrot Yeah the Big Bangs are like, the second rarest L9s anyway, so I'll get them, they'll be here on like, Fri if I order them 2day
262629206503071744	positive	YAY!!! We are front page on Will Ferrell's Funny or Die for the 24th time! Check it out!... http://t.co/zLPFqsHu
264246894358843392	neutral	@jazzpastord back to AZ? Won't see you Sunday then?
198742933019705345	positive	What a comeback by the AirAsia PH Patriots. Down 15 late in 2nd &amp; 9 after 3, the Pats won 90-84 over the Singapore Slingers
102843092884922368	negative	Well, our playwright Mel didn't make it to #dawnsearlylight today due to MTA's incompetence. So I guess we gotta eat his birthday treats...
111329879475232768	negative	Ask for Lil Wayne, get Michael Jackson. Bug me about Wiz Khalifa, get Guns & Roses. The point of the night is to step outside the matrix..
263035529656934400	negative	@ClaaraLou unfortunately not but I did get to tune in to Saturday Kitchen in the hotel.
261318989001654272	positive	Could be one of the greatest nights of my life Carmelo Anthony winked &amp; acknowledged me twice and sat 2 rows back at the Knicks game! #CA7
255858261721485312	neutral	@RandiiGreene @austin_ormond boom. Take that Austin. Randi are you wearing your pink shirt tomorrow or dressing for America day?
264015488504442880	neutral	i got 2 classes then im off going back to Greensboro. im heading to NY tomorrow
111642751401082880	neutral	Anyone going to tomorrow night's NZ vs Tonga game? What colours will you be wearing?
264240858868625408	positive	I'm so ready for @_C_Lavender_ to get here tomorrow! Another fun weekend in Starkville with my sweet boy!!
262862269652815874	positive	The Landlord from Will Ferrell.avi http://t.co/9kOvDJ4J via @youtube  This will cure the Monday blues. Funny funny shit
261980583238971392	neutral	Timmonsville with a 26 yd throw. 1st down on the 1 yard line. Trying to even the score @ChevyEndZone
262487322715627520	neutral	Nick Watney hit a course-record 61 on Sunday to take the CIMB Classic title: http://t.co/bx4xSxQC
233137544571781120	neutral	Henryville residents still waiting for help from the March tornados....more @ 6:30 on 90.1FM.
259924240667648000	positive	I'm excited for Riri's 7th studio album "Unapologetic" See the album cover: http://t.co/75sWc2pd
254196962214166528	neutral	Who's going to the Big Sean concert tomorrow at the Liacouras Center?
218995084966887424	neutral	I am going to @NetrootsUK 1st and then to the London Conference of Critical thought http://t.co/UC1pnX0Y
264255980269862912	neutral	Don't know why I'm just now realizing that FFFFest is tomorrow. Someone (besides @EliW92) get on stage and dutty wine with Santigold for me.
259521317039116288	neutral	October 19, 2012 book news: 20,000 Turn Out for the Southern Festival of Books What do Keith Richards and Margar... http://t.co/v5Coq2Vt
242093237106528256	neutral	Memorial Day, President's Day, Monday, any day seems to be the right day to see Independence Day on t.v.
262621757419167744	neutral	Bayer Leverkusen now up to 5th - level on points with Borussia Dortmund, one of the big winners this weekend - nine behind Bayern...
197137687239593984	negative	@WoodysGamertag Your mail monday with Fps Russia was such a tease lol
259175106872475648	positive	Today was an awesome day but it is quite sad for me and my teammates :) . Qian , Yue , Ying and Jun :)
262315194762547200	neutral	After today's bet came in I'm feeling confident with tomorrow's bet: Ath Madrid, Juve, Napoli, Bayern Munich, Porto #comeon
250913728441249792	neutral	Our founder (@CharlieHilton) will be speaking at Social Media Week (#SMWLDN) on Friday. Read about it: http://t.co/kSmthXV8 #SMWfrienefits
257971515776176129	neutral	The painting project continues today and is to be completed on Nov 10 and 17. Please join Coni in partnering to give back to the community.
100635644719669248	neutral	@WWE please entertain me tonight, it's the final #Raw leading into Summerslam! #Respeckkk
103476312412401664	positive	Pose of TRIUMPH!! Jogged over the Brooklyn Bridge with my mom and sis @amy_veranda this morning. I'm SO lucky.    http://t.co/GkeuPHT
263849951329660929	positive	@padrebrey Good point!  Ash Wednesday isn't a day of obligation?  I've never missed one.
112020553086414850	negative	@RustySprouts too bad Rodgers and GB did nothing through air after 1stQ! I hope Tomorrow does good too, just not Tony Romo #spellcheckjoke
100607300238180353	neutral	Real Madrid have signed a seven-year-old Argentine boy, a spokesman for the club confirmed on Monday http://tinyurl.com/43ye3bh
261346751057911808	negative	@Desdemonaous The sun does not rise in the same constellation as your zodiac anymore. There has been a shift. Astrology is a myth.
249152043816718336	neutral	The Emmys are the unwatched awards show: In February, the Grammy Awards show blew through the... http://t.co/seo5TSEV #entertainment #OC
264170260767318018	neutral	@GetAPairOf_JAYS he cut Kevin and Jacob, did he tell u there's practice tomorrow
264256008191356929	neutral	@gsquare9 I just wonder how peter is the 1st pope when the Romans crucified him 200 years before Christianity was legalized in Rome
263181656796585986	neutral	From our matrimony and vacations department - the "Wed 'em 'n' Spread 'em" marriage and honeymoon combo. With daily party rafts to Somalia!
263194427982499840	neutral	Still writing on Christmas and new year.... Still. And I'll be writing about Valentine's Day in December #DaFuzz
222564506885308416	neutral	Dwayne Bravo and Darren Sammy will donate their match fees from the 3rd ODI to the wife of Runako Morton...!! #WI
255467554787708928	neutral	Records on the line as World Cup race resumes - Fabio Capello's Russia face Portugal in the pick of Friday's 2014 FI... http://t.co/6KNexqif
206437393815973888	positive	Omg Journey 2: the mysterious island is on DVD Monday! I love that film!
264181115156316161	neutral	Come meet members of the "1980 Dawgs" in Athens this weekend at The Red Zone!  Friday, 3pm - 6pm: Coach Vince... http://t.co/vQ6ykuqC
263640784178380801	neutral	So whos seeing Peacock and Gamble tomorrow who can get me a ticket because I haven't got a card. I have the money, I'll give it to you there
264146965363834880	positive	It's November 1 so you know what that means. You'll see Valentine's Day stuff at Walmart soon. #CelebrateTheRightHoliday
100485103389638656	positive	wohooo! RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August ^ISK
264137507652902912	positive	So ready for my birthday. (((: the big SIXTEEN! #sweetsixteen november 22!
263791334916235264	negative	Daily Digit: Exchanges lost $1 mln a day: Oct 31 - NYSE, Nasdaq, and the CBOE each lost about $1 million in trad... http://t.co/T2ltnGrS
257369508086423553	positive	Omg. Ricky Martin may be gay but he is one fine ass gay man.
200668275510743040	neutral	Join Team PML(N) representative to support PMLN vs PTI kids at Front Line with Kamran Shahid Recording tomorrow... http://t.co/D16qLSLU
239638876128419841	positive	The sun is out for President's Day! Today will be a good day, perfect way to finish the Cricket season.
264167853849210880	positive	Tomorrow is going to be an easy day. Just show my bib cards for Eng which will be like 25 mins since I'm LAST then get my test back in math
213077329784737793	neutral	http://t.co/LBMjaAeN  Doug Wead interviewed LIVE tonight, Wed, 10pm EDT  we have link and other video Please RETWEET #ronpaul #ronpaul2012
233702814717710336	positive	Check out the performance these brave youngsters did one Saturday morning at Sylvia Park. This is truly a great... http://t.co/keetJd9Q
222340879858409472	positive	Captain Darren Sammy just announced Windies will be "playing for Runako Morton" during 3rd ODI. "Tribute a great team man and brother"
261310873954553857	positive	Who wants to go to a haunted house with me on Friday only 12$ with college ID!!!
228771763880869888	neutral	Tmr is Saturday . Tmr is Duels Official Bars and Bloodshed Rap Battle ! To whoevers down , i shall see you there . http://t.co/BSpejC6l
264162523278893056	neutral	SNSD's Tiffany, CNBLUE's Yonghwa and B2ST's Kikwang MCs for the SBS K-Pop Super Concert Nov 10 http://t.co/uXNRkuWr
100152705753939968	neutral	Nigeria may parade a weakened team against Ghana on tuesday as most of the first players are yet to secure UK entry visas
248838169053786113	positive	Rui En should be 1st lead. confirm. She is good eh. I like her scene with her niece and yangyang. chemistry damn good.
111486788564041728	negative	RT @followMissak: remembering the good times with Pavol Demitra, I was there on this night....deeply saddened by todays tragedy http://t ...
100197894463819776	neutral	@SdotBell son I saw a house last night was 1.9 mil behind hella trees that looked like the palace from Aladdin no bullshit lol
263554696235589633	neutral	On 1 Nov: The Duke of Kent - President, will attend the Mersey Weaver District Scout Council Presentation... http://t.co/XYAORdtZ
100154457203023872	positive	Finally watching last weeks True Blood, ready for the new episode tonight.  How is everyone else this morning?
264162367263346688	positive	Well, settled in to the next temporary residence. I have some very nice coworkers. Going to check out Long Beach and the apt tomorrow.
261567514281127936	neutral	Not to be overlooked by Sandy, a summery mid-upper 70s with sunshine today in CNY. Record high of 79 set in Buffalo. More warmth Friday!
262678783247659008	positive	Damn. I would totally buy the Sun for this. @michaelroston: Future of news again: Free Hawkeye Lego with Murdoch's Sun http://t.co/6W8q4oET
261627107552149504	neutral	Thursday Night Football Open Thread - Buccaneers vs. Vikings: Tonight, the Tampa Bay Buccaneers will take on the... http://t.co/RIPETXV5
211586338431049729	positive	We can't possibly say enough good things about both March Fourth Marching Band and Moon Hooch linking up for... http://t.co/PoyJ2HMD
240977151531298816	positive	$224.60.  Not a bad payoff for a 2nd race Trifecta at #DelMar.  Check it out: http://t.co/dyehzvrw
262193907973124096	negative	"@Peter_Owen1: Bulls season tips off Wednesday night vs Sacramento Kings. Excited is not the word." Frustrated is the right one...
172548568329093120	neutral	See John Lloyd Cruz & Angel Locsin at the "Unofficially Yours" LA premiere on Feb 24.For tix visit http://t.co/8gSxcxkb or call 818-243-2539
100473017003540480	positive	@dougmaciver i think I've become a Jets fans over the last few months, their 1st game is on my birthday too! #gojetsgo
194523485689753600	positive	http://t.co/LU533wG7 vote for UT for college game day visiting. We are 10th and Texas A&m is #1. Get on it
193758541868314624	neutral	Tomorrow?? Who promised you tomorrow?? Give yourself to the lord today!! The Winans.
264161130585399297	negative	Not wearing make up to Dublin tomorrow until I'm getting ready for the party. Help.
243737752506626048	neutral	Hello my Navy Yard and Coast Guard friends. Tomorrow we will be at Truckeroo. From 11am to 11pm.  @ the Fairground on Half St.
260907918981996544	neutral	I'm just going to wrap myself in the jamaican flag for America day tomorrow
264247456424935424	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
264259877218705408	negative	2nd most dangerous beach in the world  Gansbaai, South Africa This part of the world is great white territory. A... http://t.co/AxhM5nnE
259939714981842944	neutral	3rd Question: (time 3 minutes)  What is the state flower of Haryana? a.    Lotus b.    Rhododendron c.    Golden Shower d.    Not declared
250996010116075521	neutral	As reported Jason Varitek is close to taking job with #redsox, may be special assistant to GM Ben Cherington. #redsoxnation
100034443431002112	neutral	Torre Calls for More Respect as Player Feuds Cross Line: On Saturday morning, Torre's iPad chimed with news of a... http://bit.ly/oEme0C
102842251767586817	positive	I'm not going on holiday until the 25th because me and my dad wanted to watch the Inbetweeners movie when it came out LOL :') - Georgia
173939900830330880	positive	Rondo should be glad the All-Star game isn't hosted in DC with those Galaxy Foams on.
261146742727270402	positive	Red Wolves hoops picked to finish second in their Sun Belt division. I want to believe. I want to believe. I want to believe.
252842604100722688	neutral	Monta Ellis : "We can be between the 4th and the 6th place in the East"
262822856331780096	neutral	Tuesday my bd n I going up to Malcolm X to register him in school!
228791041514418176	positive	SPOILER ALERT!!! Watch the Teen Choice Awards on Studio 23 this Sunday, Christina Grimmie might be there. Have a GOOD WEEKEND!
263768320371736576	positive	NEWS: Plan B confirms February UK tour with support from Labrinth and Rudimental! http://t.co/uQpkOOmo
217664727529164802	positive	just #watched Dream High 2 episode 1, I'll watch it tomorrow for next episode :D ..
263675786177949697	positive	@the2scoops Much of last season, too, esp 2nd half. Tho I loved Jack White, and Mick Jagger with Arcade Fire / Foo Fighters was amazing.
224617637676716032	neutral	@SortaStatuesque yep Turner House ! I Won't know my roommate Til the aug 8 .
264197758964101120	neutral	@_Addrriiaannnaa yea , I just been in ISS i'll be back tomorrow
100529710613807104	neutral	yes! RT @blitzmegaplex Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August ^ISK
262165205033840642	neutral	Mersey side derby tomorrow, who do you think will come out on top? #behindthegoal
262389438074728448	positive	At noon today, you'll know why #YouCount tune in to ABS-CBN to see the 1st #TVC of the Biggest &amp; d' Brightest #BPO Employer in PH #CONVERGYS
255888103863091201	positive	can't believe @Alesso is only 2 days older than me! can't wait to see him again tomorrow with @davidguetta at Fort Canning, Singapore!!
100003246348832768	positive	@KayelaLovesYou Channel 4, Friday, 10.25pm I think. Looks like it's going to be a really good documentary. Obama's involved!
259459922436186112	neutral	4 minutes into 2nd quarter and Mid-Prairie in the red zone of West Liberty ready to strike again. #iahsfb #kcrgfnl
263726997581217793	positive	Another #Chelsea vs #ManchesterUnited today for the 4th round of the Carling Cup!! Don't miss out
258471786981765120	positive	My friend @treesmellsnice is selling tickets for the Jonas Brothers concert @ Fort Canning on Monday @ $50/ticket. That's half price! RT!
196599031307317249	neutral	Going to 2nd Annual Kick-Out Hate Kickball Tournament on the soccer field right now!
110526768821190656	neutral	Gonna go school supply shopping tonight, the only thing I have for school is my Tony Romo folder.. :)
258599234645946368	neutral	http://t.co/TtQf1MqA Haye: Vitali deal 'signed': David Haye still expects a fight with Vita... http://t.co/hPW1ggRp CLICK-1st-LINK! 2WIN
101465421076643840	neutral	Still going on vaca...: Still going on vaca...(Third column, 7th story, link)Related stories:OBAMA CONSIDERS BEC... http://bit.ly/nUqL1u
263860080682889216	neutral	@chrissyteigen I'll be at LAX tomorrow. If you're still there I'll bring In N Out
100032850828591104	positive	Evening Grace Patriots! God bless & Restore R Great Country, R people, R  vets, R men & women in uniform, & the Nations of Israel & Japan!
100121636048609280	negative	RT @pcam: @amish_man He may be that, but Obama spent $239 Billion a day after getting Uncle Sam's Credit Card in his hot little hands, s ...
264242742408921088	negative	I will not be able to handle Harry's voice in Kiss You..and I may not survive after hearing all the songs on Take Me Home in their entirety.
259200444516159488	neutral	Heavy rain over parts of NE. Some showers in CNY. Any sun? How about the weekend? Your forecast FIRST at 4am on NBC-3! http://t.co/gwxw8wCH
242984969759240192	positive	"Eskom's #Entrepreneurship #Education Simama Ranta" 9 provincial winning schools exhibit at Coca-Cola Dome 13 - 16 September. See you there
100139342198087680	neutral	RT @Sportsworldokon: RT @ColinUdoh: Nigeria play England in the Round of 16 on Wednesday 10th, at 11PM Nigeria time #U20WorldCup
264004384734728193	neutral	I still haven't started tidying my room and I'm just sat on the floor watching Project X  lol
108580070968397824	positive	DRY by PJ Harvey is a brilliant record. I listened to the whole thing yesterday on a break from editing. #filmmaking http://t.co/SJAAmVJ
264073511969120256	neutral	Mark your calendars! Woody's tonight (Newport Beach) Friday at Sevilla (Long Beach) #fb http://t.co/lW4boKk8 http://t.co/4Ehkaa0h
258819449593933824	neutral	@EricaMLake at the bootleg the last weekend of September. Next Thursday what're you up to? White Arrows at the echo
264013304844931072	positive	if you LOVE to dance I hope to see you supporting this event. SATURDAY. all INFO on the flyer! http://t.co/pKfQShXT
264207523454799872	neutral	@n_kahl0n @romasachdev06 c'mon roma its the twitter lyfestyle. Get with it
260118043244498944	positive	Fuck yes the Girl Scouts just came to my door. And I may or may not have bought ten boxes of thin mints....
262423379783589888	negative	DeMatha was shocked by Gonzaga on Saturday. Can the Stags regroup in time for the WCAC playoffs? #mdpreps http://t.co/0UBZpzL0
257279110974427136	neutral	Brook Lopez gets a short shot +1, #brooklynnets lead 71-56 w/ 4:20 to play in the 3rd quarter. #hellobrooklyn
255759543466852352	neutral	Cliff Avril on whether he would have been healthy to play on Sunday (Lions on bye): "I would have played."
256656082552905728	positive	#Hot30sGo1DenTicket May the odds be ever in your favour Aussie Directioners!
260825391713886208	neutral	TA: LG Spectrum Ice Cream Sandwich will start rolling out tomorrow:  Starting tomorrow owners of the LG... http://t.co/B2GOeeK6 #android
258384255263047682	neutral	He want the country divided as Filthy Rich or Dirt Poor!   And EVERYBODY on my TL gone be in the 2nd category!
241394053554528256	neutral	Last licks for the #RedSox, coming up in the top of the 9th. "Volare" by the Gipsy Kings means it's Frieri time.
244634790576414720	positive	#factsaboutme When I was born. On that day , it was the 2nd day of Chinese New Year. Immediately , i gotten lots of redpacket :D
261985369141149697	positive	@MittRomney may have Meat Loaf and Ted Nugent, but @EdShow is rolling with @PearlJam tonight!  'Nuff said!  #stateofloveandtrust #edshow
108247073098448896	neutral	Just checking in to see if I had a nightmare last night about the DWTS cast or not. @Zmystique @Nazrin_L @Meryana @tweetthis2010
238345863628464129	neutral	GBU PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/Nf9Nqdaa
103444056025202690	negative	After losing 2 last week, today the GOP is trying to win 2 Senate seats in Wisconsin by recalling 2 Democrats. It looks like they'll fail
258219227574579200	neutral	Nooooooooo just seen the FA Cup 3rd round is the day I go skiing #peak
264151042093113345	positive	@danicook8 ah okay was hoping to see you out Friday! Next time I'm staying at Harry's we should meet up in Kingston! Xx
263921377634037760	neutral	@Richie_Fenners @ben_jamin_whit I'm back in rugby on a sat but if I do play it will have to be before 10 like!
100017848314900480	positive	Excited to go see Rise of the Planet of the Apes tonight
247051234316546048	positive	Awesome response guys! The correct answer is: Sam Gagner and Brendan Smith. All of you will be put into the draw this coming Thursday! #JT
257641113337339904	positive	Ted Nugent said it best when he was recently asked: what is America's single worst problem? Apathy. I'd argue Ignorance is a very close 2nd.
264228104954855425	positive	Calgary tomorrow for the first meet of the season! Can't wait to get some early racing done #altitude #paceit
201051334189920258	neutral	May 14th the riot starts. Rt @sternshow Check out Bill Carter's piece in the @NYTimes : "Prime-Time Stern" http://t.co/835vpGC8 @HowardStern
263810766644342784	positive	ATTN: Friends and fans! Come join me at Birdy's Thursday night @ 9:30 for a night of acoustic music!! Would love the support! Hope to see u!
100470068915339264	positive	Hello Everybody!!!How are you today?Have a Beautiful Green Day!!!!
250340927321821184	neutral	If it's true that Vitali Klitschko has retired then Arreola &amp;amp; Stiverne are ranked 1st and (cont) http://t.co/5yhja2Ge
231654105251184642	neutral	@GodssGift__ lmao how old are you? Club bodi should be live on sunday, its 18+ tho
111439360532021248	neutral	RT @JimCerny: RT @jessespector: Names you may know on Lokomotiv's roster: Pavol Demitra, Karlis Skrastins, Karel Rachunek, Ruslan Salei, ...
259530208435113984	positive	@tnvanderlaan have not heard the entire 4th CD yet, but I do like "Good Girl" and (the not as upbeat) "Blown Away"
263794845666136066	negative	Whitecaps vs the mighty Robbie Keane and LA Galaxy this Thursday, 7:30. Fuck training, hitting up @SinBin_Grill
256459323142729729	positive	Love taking a youtube break next day HD TV will be here and Saturday will be a BEAST VID
259103324886933505	neutral	Clearwire Is Sought by Sprint for Spectrum: Sprint disclosed on Thursday that it had offered to buy a stake in C... http://t.co/5Ais2S9j
243284554125832192	negative	Waiting for a phone call off the head of Joseph Wright.  But I might have to go back to Benedicts tomorrow! :( #GodHelpMe
264087305327894529	positive	Save the date: 11/14, @jmcurleybar. We've got some surprises coming your way! Info on Monday.
192507064885583872	neutral	@Marvi_Memon1 was the  employee of General Musharraf....Sheikh Rashid in Kamran Shahid's Front Line on April 17
183833135430111232	neutral	US President wannabe Rick Santorum won the Louisiana primary on Saturday   - Breaking News Buzz http://t.co/0zcbdnK4
256794007357775872	neutral	BOZO PORNO CIRCUS with EBM Dollz Live October 27 in San Antonio at BackStage Live! http://t.co/QohYJ2rJ via @BozoPornoCircus
264203810644299777	negative	Lack of communication from #nycdoe very frustrating regarding reporting time for work tomorrow.  Thank you #uft and @GothamSchools for Info
261130875469705216	neutral	#Tottenham boss Andre Villas-Boas has played down speculation that he is already lining up a January bid for #Shaktar's Willian. #THFC #EPL
264236129690198016	neutral	@EvoooKanivooo be at Mr. Mussers class at 8:30 tomorrow and I'll give it to you
104154416113913856	negative	RT @MsHighbury: @SheKicksdotnet I'm going to the Arsenal ladies v Everton tonight, I'm nervous already. #FAWSL
257050051342385152	neutral	Preparing a Saturday roast, meanwhile Rick Stein criticises modern film on the telly. The world has gone slightly backwards.
220956867067789312	neutral	Totally curious with Dream High 2.. Wanna watch this drama asap! Wanna compare it with the 1st one.. Still theres a loooooooong holiday (y)
111373353666883584	positive	Day 3 in the Big Brother house and it's Ingleton Waterfalls trail today, promises some amazing scenery!
263738118748925952	negative	#NBA The Brooklyn Nets opener vs. the New York Knicks is postponed. It was originally scheduled for Thursday evening.
218112827485986816	positive	So excited to be at The Bold Manor with @BoldAcademy team, preparing for Bolder arrival on Sunday! http://t.co/KBhuLqgI (via @Cloe_Shasha)
239603408317870080	neutral	Meg Ryan: They don't make Sunday underpants.  Billy Crystal: Why? MR: Because of God. BC: *blank stare* #whenharrymetsally
261570451241836544	neutral	@swannydmp Did you tell Rio in the weeks before Rudd was knifed there would be no mining tax introduced in the May 10 budget?
263230254729011200	negative	4th floor Cypress you don't half see some funny looking dress sense #Spanish
263833277834592256	neutral	@dirty_platano @giox420 nigga I'm stoned I just got back from a blunt ride thur boxford nd Georgetown @SmokingGreat
261902056477040640	negative	George Zimmerman is not going to win this trial he may as well plead guilty
251846142084669440	positive	I'm late but, I just watched "Good Deeds" for the 1st time. Awesome movie! Cried thru most of it. Turned 30 and got sensitive as hell.
263872478613479425	positive	Scorcher Fest returns to the Duke again for a huge day of LIVE music! This years RECORD 180 ACTS! Sunday 18th... http://t.co/2v3yA4XN
228336950883528704	neutral	Endymion for the 4th time i blieve.! ahaha #TeamOrjan #CLHRDay
103113231551307777	negative	Protest march in Mexico City against drug war. 'I want justice for my murdered son' #drugs #cannabis @BBCBreaking http://t.co/YwYDFQ6
262261652634890240	neutral	3:35 Saturday night in Okinawa... Lets call it a night. Lights Out.
238778766879490048	neutral	RT@angelpike: Call the hospital in Iqaluit &amp; press 2 for English. Every Cdn should experience hearing an aboriginal language as 1st choice
